Time	VHM0	dqf_VHM0	fqf_VHM0	VTPK	dqf_VTPK	fqf_VTPK	VTM02	dqf_VTM02	fqf_VTM02	VPED	dqf_VPED	fqf_VPED	VPSP	dqf_VPSP	fqf_VPSP	VZMX	dqf_VZMX	fqf_VZMX	VTZM	dqf_VTZM	fqf_VTZM	VH110	dqf_VH110	fqf_VH110	VAVH	dqf_VAVH	fqf_VAVH	VAVT	dqf_VAVT	fqf_VAVT	VTZA	dqf_VTZA	fqf_VTZA	VMDR	dqf_VMDR	fqf_VMDR	VHZA	dqf_VHZA	fqf_VHZA	VZNW	dqf_VZNW	fqf_VZNW	SLEV_H1	dqf_SLEV_H1	fqf_SLEV_H1	SLEV_H10	dqf_SLEV_H10	fqf_SLEV_H10
202411161312	2.0327	1010000000011110	1	 7.143	1010000000011111	1	5.390	1010000000011111	1	279.500	1010000000010100	1	35.270	1010000000010100	1	3.2004	1010000000011110	1	 7.160	1010000000011110	1	2.5458	1010000000011110	1	1.9804	1010000000011110	1	6.380	1010000000011110	1	5.400	1010000000011110	1	278.210	1010000000010100	1	1.2378	1010000000011110	1	221.000	1010000000010000	1	   0.347	1010000000010100	1	 0.360	1010000000010100	1
202411161313	2.0886	1010000000011110	1	 7.143	1010000000011111	1	5.510	1010000000011111	1	285.980	1010000000010100	1	28.740	1010000000010100	1	3.3827	1010000000011110	1	 5.910	1010000000011110	1	2.6170	1010000000011110	1	2.0133	1010000000011110	1	6.420	1010000000011110	1	5.360	1010000000011110	1	279.110	1010000000010100	1	1.2473	1010000000011110	1	222.000	1010000000010000	1	   0.362	1010000000010100	1	 0.354	1010000000010100	1
202411161314	2.1010	1010000000011110	1	 7.143	1010000000011111	1	5.460	1010000000011111	1	284.940	1010000000010100	1	29.590	1010000000010100	1	3.4265	1010000000011110	1	 5.940	1010000000011110	1	2.5777	1010000000011110	1	1.9906	1010000000011110	1	6.390	1010000000011110	1	5.230	1010000000011110	1	277.790	1010000000010100	1	1.2252	1010000000011110	1	228.000	1010000000010000	1	   0.348	1010000000010100	1	 0.347	1010000000010100	1
202411161315	2.0817	1010000000011110	1	 7.143	1010000000011111	1	5.400	1010000000011111	1	280.860	1010000000010100	1	27.180	1010000000010100	1	3.2527	1010000000011110	1	 5.850	1010000000011110	1	2.6185	1010000000011110	1	2.0237	1010000000011110	1	6.360	1010000000011110	1	5.370	1010000000011110	1	276.520	1010000000010100	1	1.2581	1010000000011110	1	221.000	1010000000010000	1	   0.334	1010000000010100	1	 0.338	1010000000010100	1
202411161316	1.9816	1010000000011110	1	 7.692	1010000000011111	1	5.350	1010000000011111	1	285.000	1010000000010100	1	28.630	1010000000010100	1	3.4022	1010000000011110	1	 6.040	1010000000011110	1	2.5768	1010000000011110	1	2.0056	1010000000011110	1	6.310	1010000000011110	1	5.410	1010000000011110	1	276.190	1010000000010100	1	1.2502	1010000000011110	1	220.000	1010000000010000	1	   0.326	1010000000010100	1	 0.330	1010000000010100	1
202411161317	2.0331	1010000000011110	1	 7.692	1010000000011111	1	5.440	1010000000011111	1	284.250	1010000000010100	1	29.980	1010000000010100	1	3.3178	1010000000011110	1	 6.590	1010000000011110	1	2.5237	1010000000011110	1	1.9815	1010000000011110	1	6.420	1010000000011110	1	5.380	1010000000011110	1	275.620	1010000000010100	1	1.2270	1010000000011110	1	222.000	1010000000010000	1	   0.343	1010000000010100	1	 0.322	1010000000010100	1
202411161318	1.9514	1010000000011110	1	 7.692	1010000000011111	1	5.340	1010000000011111	1	279.120	1010000000010100	1	33.720	1010000000010100	1	3.3827	1010000000011110	1	 5.910	1010000000011110	1	2.4850	1010000000011110	1	1.9207	1010000000011110	1	6.300	1010000000011110	1	5.280	1010000000011110	1	276.230	1010000000010100	1	1.1859	1010000000011110	1	227.000	1010000000010000	1	   0.304	1010000000010100	1	 0.313	1010000000010100	1
202411161319	1.9486	1010000000011110	1	 7.692	1010000000011111	1	5.390	1010000000011111	1	287.570	1010000000010100	1	30.350	1010000000010100	1	3.1187	1010000000011110	1	 6.800	1010000000011110	1	2.4059	1010000000011110	1	1.8903	1010000000011110	1	6.370	1010000000011110	1	5.310	1010000000011110	1	275.750	1010000000010100	1	1.1798	1010000000011110	1	225.000	1010000000010000	1	   0.314	1010000000010100	1	 0.305	1010000000010100	1
202411161320	1.9365	1010000000011110	1	 7.143	1010000000011111	1	5.310	1010000000011111	1	284.600	1010000000010100	1	31.950	1010000000010100	1	3.3937	1010000000011110	1	 6.310	1010000000011110	1	2.4532	1010000000011110	1	1.9032	1010000000011110	1	6.330	1010000000011110	1	5.270	1010000000011110	1	276.530	1010000000010100	1	1.1782	1010000000011110	1	225.000	1010000000010000	1	   0.273	1010000000010100	1	 0.299	1010000000010100	1
202411161321	1.9432	1010000000011110	1	 7.692	1010000000011111	1	5.360	1010000000011111	1	281.060	1010000000010100	1	32.910	1010000000010100	1	3.1423	1010000000011110	1	 6.580	1010000000011110	1	2.4444	1010000000011110	1	1.8982	1010000000011110	1	6.300	1010000000011110	1	5.300	1010000000011110	1	274.680	1010000000010100	1	1.1885	1010000000011110	1	225.000	1010000000010000	1	   0.309	1010000000010100	1	 0.289	1010000000010100	1
202411161322	1.9208	1010000000011110	1	 7.692	1010000000011111	1	5.300	1010000000011111	1	284.180	1010000000010100	1	29.170	1010000000010100	1	3.3172	1010000000011110	1	 6.590	1010000000011110	1	2.3567	1010000000011110	1	1.8632	1010000000011110	1	6.340	1010000000011110	1	5.190	1010000000011110	1	277.040	1010000000010100	1	1.1593	1010000000011110	1	230.000	1010000000010000	1	   0.296	1010000000010100	1	 0.284	1010000000010100	1
202411161323	1.9014	1010000000011110	1	 7.692	1010000000011111	1	5.260	1010000000011111	1	283.650	1010000000010100	1	33.610	1010000000010100	1	3.1281	1010000000011110	1	 6.520	1010000000011110	1	2.3285	1010000000011110	1	1.8241	1010000000011110	1	6.250	1010000000011110	1	5.090	1010000000011110	1	276.980	1010000000010100	1	1.1371	1010000000011110	1	235.000	1010000000010000	1	   0.238	1010000000010100	1	 0.276	1010000000010100	1
202411161324	1.9750	1010000000011110	1	 7.692	1010000000011111	1	5.370	1010000000011111	1	283.710	1010000000010100	1	32.500	1010000000010100	1	3.1168	1010000000011110	1	 6.790	1010000000011110	1	2.3365	1010000000011110	1	1.8557	1010000000011110	1	6.430	1010000000011110	1	5.160	1010000000011110	1	279.760	1010000000010100	1	1.1582	1010000000011110	1	232.000	1010000000010000	1	   0.270	1010000000010100	1	 0.269	1010000000010100	1
202411161325	1.9004	1010000000011110	1	 7.143	1010000000011111	1	5.260	1010000000011111	1	294.240	1010000000010100	1	34.880	1010000000010100	1	3.3956	1010000000011110	1	 6.310	1010000000011110	1	2.3910	1010000000011110	1	1.8794	1010000000011110	1	6.400	1010000000011110	1	5.210	1010000000011110	1	277.040	1010000000010100	1	1.1777	1010000000011110	1	229.000	1010000000010000	1	   0.259	1010000000010100	1	 0.265	1010000000010100	1
202411161326	1.9104	1010000000011110	1	 7.143	1010000000011111	1	5.270	1010000000011111	1	286.630	1010000000010100	1	31.670	1010000000010100	1	3.1419	1010000000011110	1	 6.580	1010000000011110	1	2.3814	1010000000011110	1	1.8979	1010000000011110	1	6.450	1010000000011110	1	5.250	1010000000011110	1	278.410	1010000000010100	1	1.1953	1010000000011110	1	227.000	1010000000010000	1	   0.253	1010000000010100	1	 0.258	1010000000010100	1
202411161327	1.9283	1010000000011110	1	 7.692	1010000000011111	1	5.270	1010000000011111	1	277.510	1010000000010100	1	31.500	1010000000010100	1	3.3172	1010000000011110	1	 6.590	1010000000011110	1	2.3466	1010000000011110	1	1.8486	1010000000011110	1	6.390	1010000000011110	1	5.110	1010000000011110	1	276.810	1010000000010100	1	1.1472	1010000000011110	1	234.000	1010000000010000	1	   0.255	1010000000010100	1	 0.256	1010000000010100	1
202411161328	1.9143	1010000000011110	1	 7.692	1010000000011111	1	5.300	1010000000011111	1	280.040	1010000000010100	1	34.540	1010000000010100	1	3.1289	1010000000011110	1	 6.570	1010000000011110	1	2.3518	1010000000011110	1	1.8738	1010000000011110	1	6.470	1010000000011110	1	5.200	1010000000011110	1	277.520	1010000000010100	1	1.1807	1010000000011110	1	230.000	1010000000010000	1	   0.251	1010000000010100	1	 0.254	1010000000010100	1
202411161329	1.9571	1010000000011110	1	 7.692	1010000000011111	1	5.360	1010000000011111	1	281.400	1010000000010100	1	31.320	1010000000010100	1	3.1181	1010000000011110	1	 6.800	1010000000011110	1	2.3187	1010000000011110	1	1.8639	1010000000011110	1	6.460	1010000000011110	1	5.170	1010000000011110	1	275.380	1010000000010100	1	1.1772	1010000000011110	1	231.000	1010000000010000	1	   0.276	1010000000010100	1	 0.252	1010000000010100	1
202411161330	1.9156	1010000000011110	1	 7.692	1010000000011111	1	5.280	1010000000011111	1	276.120	1010000000010100	1	26.250	1010000000010100	1	3.3936	1010000000011110	1	 6.310	1010000000011110	1	2.3797	1010000000011110	1	1.9128	1010000000011110	1	6.500	1010000000011110	1	5.240	1010000000011110	1	275.930	1010000000010100	1	1.2052	1010000000011110	1	228.000	1010000000010000	1	   0.229	1010000000010100	1	 0.249	1010000000010100	1
202411161331	2.0233	1010000000011110	1	 7.692	1010000000011111	1	5.420	1010000000011111	1	276.650	1010000000010100	1	25.830	1010000000010100	1	3.1419	1010000000011110	1	 6.580	1010000000011110	1	2.4156	1010000000011110	1	1.9805	1010000000011110	1	6.560	1010000000011110	1	5.430	1010000000011110	1	277.780	1010000000010100	1	1.2627	1010000000011110	1	219.000	1010000000010000	1	   0.240	1010000000010100	1	 0.247	1010000000010100	1
202411161332	2.0375	1010000000011110	1	 7.692	1010000000011111	1	5.440	1010000000011111	1	286.390	1010000000010100	1	29.560	1010000000010100	1	3.3176	1010000000011110	1	 6.590	1010000000011110	1	2.3956	1010000000011110	1	1.9510	1010000000011110	1	6.580	1010000000011110	1	5.250	1010000000011110	1	279.340	1010000000010100	1	1.2226	1010000000011110	1	228.000	1010000000010000	1	   0.249	1010000000010100	1	 0.239	1010000000010100	1
202411161333	2.0416	1010000000011110	1	 7.143	1010000000011111	1	5.380	1010000000011111	1	281.280	1010000000010100	1	28.190	1010000000010100	1	3.1297	1010000000011110	1	 6.570	1010000000011110	1	2.3906	1010000000011110	1	1.9532	1010000000011110	1	6.580	1010000000011110	1	5.300	1010000000011110	1	277.620	1010000000010100	1	1.2234	1010000000011110	1	226.000	1010000000010000	1	   0.268	1010000000010100	1	 0.238	1010000000010100	1
202411161334	1.9781	1010000000011110	1	 7.692	1010000000011111	1	5.360	1010000000011111	1	279.630	1010000000010100	1	27.610	1010000000010100	1	3.1168	1010000000011110	1	 6.790	1010000000011110	1	2.3224	1010000000011110	1	1.8832	1010000000011110	1	6.460	1010000000011110	1	5.130	1010000000011110	1	278.140	1010000000010100	1	1.1731	1010000000011110	1	233.000	1010000000010000	1	   0.219	1010000000010100	1	 0.232	1010000000010100	1
202411161335	1.9541	1010000000011110	1	 7.143	1010000000011111	1	5.360	1010000000011111	1	284.310	1010000000010100	1	24.870	1010000000010100	1	3.3996	1010000000011110	1	 6.310	1010000000011110	1	2.4112	1010000000011110	1	1.9293	1010000000011110	1	6.480	1010000000011110	1	5.270	1010000000011110	1	279.710	1010000000010100	1	1.2117	1010000000011110	1	227.000	1010000000010000	1	   0.218	1010000000010100	1	 0.227	1010000000010100	1
202411161336	1.9739	1010000000011110	1	 7.143	1010000000011111	1	5.420	1010000000011111	1	286.500	1010000000010100	1	24.090	1010000000010100	1	2.8823	1010000000011110	1	 7.190	1010000000011110	1	2.3627	1010000000011110	1	1.9320	1010000000011110	1	6.520	1010000000011110	1	5.380	1010000000011110	1	281.770	1010000000010100	1	1.2377	1010000000011110	1	222.000	1010000000010000	1	   0.227	1010000000010100	1	 0.224	1010000000010100	1
202411161337	2.0255	1010000000011110	1	 7.143	1010000000011111	1	5.460	1010000000011111	1	281.160	1010000000010100	1	27.390	1010000000010100	1	2.7944	1010000000011110	1	 7.500	1010000000011110	1	2.3970	1010000000011110	1	1.9502	1010000000011110	1	6.680	1010000000011110	1	5.370	1010000000011110	1	281.800	1010000000010100	1	1.2349	1010000000011110	1	223.000	1010000000010000	1	   0.206	1010000000010100	1	 0.218	1010000000010100	1
202411161338	2.0440	1010000000011110	1	 7.143	1010000000011111	1	5.530	1010000000011111	1	284.740	1010000000010100	1	19.450	1010000000010100	1	2.7902	1010000000011110	1	 7.490	1010000000011110	1	2.4021	1010000000011110	1	1.9747	1010000000011110	1	6.730	1010000000011110	1	5.460	1010000000011110	1	282.450	1010000000010100	1	1.2653	1010000000011110	1	218.000	1010000000010000	1	   0.233	1010000000010100	1	 0.211	1010000000010100	1
202411161339	2.0120	1010000000011110	1	 7.143	1010000000011111	1	5.460	1010000000011111	1	289.420	1010000000010100	1	19.970	1010000000010100	1	2.9206	1010000000011110	1	 7.620	1010000000011110	1	2.3525	1010000000011110	1	1.9424	1010000000011110	1	6.590	1010000000011110	1	5.360	1010000000011110	1	283.300	1010000000010100	1	1.2385	1010000000011110	1	222.000	1010000000010000	1	   0.198	1010000000010100	1	 0.203	1010000000010100	1
202411161340	1.9695	1010000000011110	1	 7.143	1010000000011111	1	5.490	1010000000011111	1	287.880	1010000000010100	1	26.340	1010000000010100	1	3.0124	1010000000011110	1	 7.390	1010000000011110	1	2.4221	1010000000011110	1	1.9693	1010000000011110	1	6.800	1010000000011110	1	5.580	1010000000011110	1	283.010	1010000000010100	1	1.2675	1010000000011110	1	214.000	1010000000010000	1	   0.209	1010000000010100	1	 0.196	1010000000010100	1
202411161341	2.0188	1010000000011110	1	 7.143	1010000000011111	1	5.530	1010000000011111	1	286.820	1010000000010100	1	23.430	1010000000010100	1	2.8934	1010000000011110	1	 7.240	1010000000011110	1	2.4093	1010000000011110	1	1.9806	1010000000011110	1	6.880	1010000000011110	1	5.700	1010000000011110	1	283.150	1010000000010100	1	1.2958	1010000000011110	1	210.000	1010000000010000	1	   0.192	1010000000010100	1	 0.192	1010000000010100	1
202411161342	2.0360	1010000000011110	1	 7.143	1010000000011111	1	5.560	1010000000011111	1	285.830	1010000000010100	1	21.080	1010000000010100	1	2.7949	1010000000011110	1	 7.510	1010000000011110	1	2.4081	1010000000011110	1	1.9734	1010000000011110	1	6.770	1010000000011110	1	5.590	1010000000011110	1	283.710	1010000000010100	1	1.2626	1010000000011110	1	213.000	1010000000010000	1	   0.179	1010000000010100	1	 0.188	1010000000010100	1
202411161343	2.0392	1010000000011110	1	 7.143	1010000000011111	1	5.550	1010000000011111	1	288.650	1010000000010100	1	22.680	1010000000010100	1	2.7923	1010000000011110	1	 7.310	1010000000011110	1	2.3927	1010000000011110	1	1.9572	1010000000011110	1	6.740	1010000000011110	1	5.620	1010000000011110	1	284.410	1010000000010100	1	1.2632	1010000000011110	1	213.000	1010000000010000	1	   0.174	1010000000010100	1	 0.180	1010000000010100	1
202411161344	1.9588	1010000000011110	1	 7.143	1010000000011111	1	5.500	1010000000011111	1	285.140	1010000000010100	1	25.020	1010000000010100	1	2.9193	1010000000011110	1	 7.620	1010000000011110	1	2.3268	1010000000011110	1	1.9119	1010000000011110	1	6.710	1010000000011110	1	5.490	1010000000011110	1	282.430	1010000000010100	1	1.2298	1010000000011110	1	217.000	1010000000010000	1	   0.168	1010000000010100	1	 0.174	1010000000010100	1
202411161345	1.9717	1010000000011110	1	 7.143	1010000000011111	1	5.550	1010000000011111	1	283.360	1010000000010100	1	22.260	1010000000010100	1	3.0133	1010000000011110	1	 7.390	1010000000011110	1	2.4048	1010000000011110	1	1.9283	1010000000011110	1	6.670	1010000000011110	1	5.660	1010000000011110	1	283.840	1010000000010100	1	1.2571	1010000000011110	1	210.000	1010000000010000	1	   0.164	1010000000010100	1	 0.170	1010000000010100	1
202411161346	1.9552	1010000000011110	1	 7.143	1010000000011111	1	5.520	1010000000011111	1	285.770	1010000000010100	1	23.410	1010000000010100	1	2.8928	1010000000011110	1	 7.240	1010000000011110	1	2.3804	1010000000011110	1	1.9061	1010000000011110	1	6.720	1010000000011110	1	5.600	1010000000011110	1	283.270	1010000000010100	1	1.2238	1010000000011110	1	214.000	1010000000010000	1	   0.188	1010000000010100	1	 0.163	1010000000010100	1
202411161347	1.9752	1010000000011110	1	 7.143	1010000000011111	1	5.580	1010000000011111	1	287.580	1010000000010100	1	24.230	1010000000010100	1	2.7960	1010000000011110	1	 7.510	1010000000011110	1	2.3896	1010000000011110	1	1.9245	1010000000011110	1	6.750	1010000000011110	1	5.590	1010000000011110	1	284.130	1010000000010100	1	1.2253	1010000000011110	1	213.000	1010000000010000	1	   0.147	1010000000010100	1	 0.159	1010000000010100	1
202411161348	1.9708	1010000000011110	1	 7.143	1010000000011111	1	5.570	1010000000011111	1	288.150	1010000000010100	1	20.660	1010000000010100	1	2.7902	1010000000011110	1	 7.490	1010000000011110	1	2.3520	1010000000011110	1	1.8907	1010000000011110	1	6.640	1010000000011110	1	5.530	1010000000011110	1	284.600	1010000000010100	1	1.2141	1010000000011110	1	215.000	1010000000010000	1	   0.156	1010000000010100	1	 0.155	1010000000010100	1
202411161349	1.9416	1010000000011110	1	 7.143	1010000000011111	1	5.470	1010000000011111	1	289.090	1010000000010100	1	22.950	1010000000010100	1	2.9206	1010000000011110	1	 7.620	1010000000011110	1	2.3320	1010000000011110	1	1.8899	1010000000011110	1	6.700	1010000000011110	1	5.520	1010000000011110	1	284.650	1010000000010100	1	1.2141	1010000000011110	1	217.000	1010000000010000	1	   0.133	1010000000010100	1	 0.150	1010000000010100	1
202411161350	1.8782	1010000000011110	1	 7.143	1010000000011111	1	5.450	1010000000011111	1	289.140	1010000000010100	1	26.400	1010000000010100	1	3.0139	1010000000011110	1	 7.390	1010000000011110	1	2.3207	1010000000011110	1	1.8522	1010000000011110	1	6.620	1010000000011110	1	5.610	1010000000011110	1	285.050	1010000000010100	1	1.2072	1010000000011110	1	213.000	1010000000010000	1	   0.159	1010000000010100	1	 0.144	1010000000010100	1
202411161351	1.8655	1010000000011110	1	 7.143	1010000000011111	1	5.500	1010000000011111	1	286.980	1010000000010100	1	26.080	1010000000010100	1	2.8936	1010000000011110	1	 7.240	1010000000011110	1	2.2807	1010000000011110	1	1.8063	1010000000011110	1	6.770	1010000000011110	1	5.590	1010000000011110	1	283.800	1010000000010100	1	1.1828	1010000000011110	1	213.000	1010000000010000	1	   0.138	1010000000010100	1	 0.138	1010000000010100	1
202411161352	1.8878	1010000000011110	1	 7.143	1010000000011111	1	5.540	1010000000011111	1	285.850	1010000000010100	1	24.710	1010000000010100	1	2.7949	1010000000011110	1	 7.510	1010000000011110	1	2.2822	1010000000011110	1	1.8091	1010000000011110	1	6.810	1010000000011110	1	5.600	1010000000011110	1	284.780	1010000000010100	1	1.1800	1010000000011110	1	213.000	1010000000010000	1	   0.138	1010000000010100	1	 0.133	1010000000010100	1
202411161353	1.8976	1010000000011110	1	 7.143	1010000000011111	1	5.500	1010000000011111	1	290.370	1010000000010100	1	23.790	1010000000010100	1	2.8687	1010000000011110	1	 5.290	1010000000011110	1	2.3054	1010000000011110	1	1.8213	1010000000011110	1	6.670	1010000000011110	1	5.520	1010000000011110	1	286.270	1010000000010100	1	1.1767	1010000000011110	1	216.000	1010000000010000	1	   0.131	1010000000010100	1	 0.127	1010000000010100	1
202411161354	1.9038	1010000000011110	1	 7.143	1010000000011111	1	5.540	1010000000011111	1	289.550	1010000000010100	1	24.400	1010000000010100	1	3.0042	1010000000011110	1	 5.410	1010000000011110	1	2.3243	1010000000011110	1	1.8362	1010000000011110	1	6.750	1010000000011110	1	5.590	1010000000011110	1	285.250	1010000000010100	1	1.1822	1010000000011110	1	213.000	1010000000010000	1	   0.119	1010000000010100	1	 0.122	1010000000010100	1
202411161355	1.8550	1010000000011110	1	 7.143	1010000000011111	1	5.500	1010000000011111	1	287.730	1010000000010100	1	25.560	1010000000010100	1	3.0147	1010000000011110	1	 7.390	1010000000011110	1	2.2743	1010000000011110	1	1.7893	1010000000011110	1	6.690	1010000000011110	1	5.520	1010000000011110	1	286.020	1010000000010100	1	1.1615	1010000000011110	1	216.000	1010000000010000	1	   0.114	1010000000010100	1	 0.116	1010000000010100	1
202411161356	1.8628	1010000000011110	1	 7.692	1010000000011111	1	5.440	1010000000011111	1	295.140	1010000000010100	1	27.630	1010000000010100	1	2.9147	1010000000011110	1	 5.470	1010000000011110	1	2.2953	1010000000011110	1	1.8023	1010000000011110	1	6.780	1010000000011110	1	5.550	1010000000011110	1	283.350	1010000000010100	1	1.1723	1010000000011110	1	214.000	1010000000010000	1	   0.105	1010000000010100	1	 0.111	1010000000010100	1
202411161357	1.8360	1010000000011110	1	 7.143	1010000000011111	1	5.460	1010000000011111	1	290.770	1010000000010100	1	27.710	1010000000010100	1	2.8545	1010000000011110	1	 5.340	1010000000011110	1	2.2010	1010000000011110	1	1.7527	1010000000011110	1	6.590	1010000000011110	1	5.440	1010000000011110	1	283.330	1010000000010100	1	1.1375	1010000000011110	1	219.000	1010000000010000	1	   0.105	1010000000010100	1	 0.102	1010000000010100	1
202411161358	1.8291	1010000000011110	1	 7.692	1010000000011111	1	5.480	1010000000011111	1	292.050	1010000000010100	1	34.750	1010000000010100	1	2.8340	1010000000011110	1	 5.290	1010000000011110	1	2.1970	1010000000011110	1	1.7665	1010000000011110	1	6.720	1010000000011110	1	5.460	1010000000011110	1	283.830	1010000000010100	1	1.1341	1010000000011110	1	219.000	1010000000010000	1	   0.092	1010000000010100	1	 0.097	1010000000010100	1
202411161359	1.8664	1010000000011110	1	 7.692	1010000000011111	1	5.500	1010000000011111	1	293.180	1010000000010100	1	27.590	1010000000010100	1	3.0046	1010000000011110	1	 5.410	1010000000011110	1	2.1819	1010000000011110	1	1.7535	1010000000011110	1	6.680	1010000000011110	1	5.340	1010000000011110	1	282.750	1010000000010100	1	1.1228	1010000000011110	1	223.000	1010000000010000	1	   0.098	1010000000010100	1	 0.090	1010000000010100	1
202411161400	1.8038	1010000000011110	1	 7.692	1010000000011111	1	5.350	1010000000011111	1	288.120	1010000000010100	1	30.260	1010000000010100	1	2.9808	1010000000011110	1	 5.330	1010000000011110	1	2.1944	1010000000011110	1	1.7428	1010000000011110	1	6.530	1010000000011110	1	5.330	1010000000011110	1	283.100	1010000000010100	1	1.1295	1010000000011110	1	223.000	1010000000010000	1	   0.085	1010000000010100	1	 0.083	1010000000010100	1
202411161401	1.8015	1010000000011110	1	 7.692	1010000000011111	1	5.390	1010000000011111	1	286.140	1010000000010100	1	34.970	1010000000010100	1	2.9866	1010000000011110	1	 6.690	1010000000011110	1	2.2808	1010000000011110	1	1.7848	1010000000011110	1	6.660	1010000000011110	1	5.400	1010000000011110	1	281.500	1010000000010100	1	1.1401	1010000000011110	1	221.000	1010000000010000	1	   0.076	1010000000010100	1	 0.081	1010000000010100	1
202411161402	1.8174	1010000000011110	1	 7.692	1010000000011111	1	5.500	1010000000011111	1	293.100	1010000000010100	1	31.050	1010000000010100	1	2.9884	1010000000011110	1	 6.650	1010000000011110	1	2.2763	1010000000011110	1	1.7762	1010000000011110	1	6.630	1010000000011110	1	5.300	1010000000011110	1	285.610	1010000000010100	1	1.1169	1010000000011110	1	226.000	1010000000010000	1	   0.088	1010000000010100	1	 0.074	1010000000010100	1
202411161403	1.8728	1010000000011110	1	 7.692	1010000000011111	1	5.450	1010000000011111	1	290.220	1010000000010100	1	28.430	1010000000010100	1	3.0741	1010000000011110	1	 6.540	1010000000011110	1	2.2922	1010000000011110	1	1.7948	1010000000011110	1	6.600	1010000000011110	1	5.310	1010000000011110	1	284.060	1010000000010100	1	1.1151	1010000000011110	1	225.000	1010000000010000	1	   0.065	1010000000010100	1	 0.072	1010000000010100	1
202411161404	1.8815	1010000000011110	1	 7.692	1010000000011111	1	5.480	1010000000011111	1	291.550	1010000000010100	1	29.250	1010000000010100	1	3.0045	1010000000011110	1	 5.410	1010000000011110	1	2.3087	1010000000011110	1	1.7953	1010000000011110	1	6.670	1010000000011110	1	5.320	1010000000011110	1	283.710	1010000000010100	1	1.1211	1010000000011110	1	224.000	1010000000010000	1	   0.046	1010000000010100	1	 0.071	1010000000010100	1
202411161405	1.8369	1010000000011110	1	 7.692	1010000000011111	1	5.370	1010000000011111	1	290.550	1010000000010100	1	31.830	1010000000010100	1	2.9820	1010000000011110	1	 5.330	1010000000011110	1	2.2627	1010000000011110	1	1.7782	1010000000011110	1	6.650	1010000000011110	1	5.310	1010000000011110	1	284.000	1010000000010100	1	1.1251	1010000000011110	1	225.000	1010000000010000	1	   0.071	1010000000010100	1	 0.062	1010000000010100	1
202411161406	1.8850	1010000000011110	1	 7.692	1010000000011111	1	5.410	1010000000011111	1	290.760	1010000000010100	1	32.970	1010000000010100	1	2.9856	1010000000011110	1	 6.690	1010000000011110	1	2.3275	1010000000011110	1	1.8316	1010000000011110	1	6.640	1010000000011110	1	5.400	1010000000011110	1	284.080	1010000000010100	1	1.1675	1010000000011110	1	221.000	1010000000010000	1	   0.056	1010000000010100	1	 0.057	1010000000010100	1
202411161407	1.8577	1010000000011110	1	 7.143	1010000000011111	1	5.440	1010000000011111	1	286.360	1010000000010100	1	27.490	1010000000010100	1	3.0268	1010000000011110	1	 6.540	1010000000011110	1	2.2586	1010000000011110	1	1.7963	1010000000011110	1	6.550	1010000000011110	1	5.350	1010000000011110	1	284.070	1010000000010100	1	1.1413	1010000000011110	1	222.000	1010000000010000	1	   0.076	1010000000010100	1	 0.058	1010000000010100	1
202411161408	1.8761	1010000000011110	1	 7.692	1010000000011111	1	5.440	1010000000011111	1	285.110	1010000000010100	1	31.850	1010000000010100	1	3.0741	1010000000011110	1	 6.540	1010000000011110	1	2.2795	1010000000011110	1	1.8070	1010000000011110	1	6.660	1010000000011110	1	5.490	1010000000011110	1	283.110	1010000000010100	1	1.1499	1010000000011110	1	217.000	1010000000010000	1	   0.039	1010000000010100	1	 0.051	1010000000010100	1
202411161409	1.8933	1010000000011110	1	 7.692	1010000000011111	1	5.580	1010000000011111	1	298.880	1010000000010100	1	25.480	1010000000010100	1	3.0042	1010000000011110	1	 5.410	1010000000011110	1	2.3127	1010000000011110	1	1.8271	1010000000011110	1	6.680	1010000000011110	1	5.520	1010000000011110	1	284.450	1010000000010100	1	1.1590	1010000000011110	1	216.000	1010000000010000	1	   0.065	1010000000010100	1	 0.047	1010000000010100	1
202411161410	1.9130	1010000000011110	1	 7.692	1010000000011111	1	5.470	1010000000011111	1	286.270	1010000000010100	1	24.710	1010000000010100	1	2.9809	1010000000011110	1	 5.330	1010000000011110	1	2.2901	1010000000011110	1	1.8117	1010000000011110	1	6.620	1010000000011110	1	5.510	1010000000011110	1	284.840	1010000000010100	1	1.1688	1010000000011110	1	216.000	1010000000010000	1	   0.044	1010000000010100	1	 0.045	1010000000010100	1
202411161411	1.8831	1010000000011110	1	 7.692	1010000000011111	1	5.500	1010000000011111	1	285.670	1010000000010100	1	30.660	1010000000010100	1	2.9866	1010000000011110	1	 6.690	1010000000011110	1	2.3393	1010000000011110	1	1.8433	1010000000011110	1	6.690	1010000000011110	1	5.570	1010000000011110	1	284.410	1010000000010100	1	1.1855	1010000000011110	1	215.000	1010000000010000	1	   0.028	1010000000010100	1	 0.038	1010000000010100	1
202411161412	1.8318	1010000000011110	1	 7.692	1010000000011111	1	5.460	1010000000011111	1	296.060	1010000000010100	1	31.210	1010000000010100	1	3.0266	1010000000011110	1	 6.540	1010000000011110	1	2.2198	1010000000011110	1	1.7877	1010000000011110	1	6.610	1010000000011110	1	5.400	1010000000011110	1	284.850	1010000000010100	1	1.1432	1010000000011110	1	221.000	1010000000010000	1	   0.030	1010000000010100	1	 0.035	1010000000010100	1
