Time	FREQUENCY [Hz]	DELTA_FREQUENCY [Hz]	VSPEC1D [m2 s]	DQF [-]	FQF [-]
2024-11-16T00:06:00.000Z	0.460	0.010	0.053267	1010000000100000	1
2024-11-16T00:06:00.000Z	0.470	0.010	0.057117	1010000000100000	1
2024-11-16T00:06:00.000Z	0.480	0.010	0.047135	1010000000100000	1
2024-11-16T00:06:00.000Z	0.490	0.010	0.027840	1010000000100000	1
2024-11-16T00:06:00.000Z	0.500	0.005	0.025131	1010000000100000	1
2024-11-16T00:07:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:07:00.000Z	0.010	0.010	0.000261	1010000000100000	1
2024-11-16T00:07:00.000Z	0.020	0.010	0.001601	1010000000100000	1
2024-11-16T00:07:00.000Z	0.030	0.010	0.002360	1010000000100000	1
2024-11-16T00:07:00.000Z	0.040	0.010	0.007688	1010000000100000	1
2024-11-16T00:07:00.000Z	0.050	0.010	0.026574	1010000000100000	1
2024-11-16T00:07:00.000Z	0.060	0.010	0.272917	1010000000100000	1
2024-11-16T00:07:00.000Z	0.070	0.010	0.342639	1010000000100000	1
2024-11-16T00:07:00.000Z	0.080	0.010	0.618450	1010000000100000	1
2024-11-16T00:07:00.000Z	0.090	0.010	0.338493	1010000000100000	1
2024-11-16T00:07:00.000Z	0.100	0.010	0.277992	1010000000100000	1
2024-11-16T00:07:00.000Z	0.110	0.010	0.398352	1010000000100000	1
2024-11-16T00:07:00.000Z	0.120	0.010	1.045016	1010000000100000	1
2024-11-16T00:07:00.000Z	0.130	0.010	2.544363	1010000000100000	1
2024-11-16T00:07:00.000Z	0.140	0.010	4.221616	1010000000100000	1
2024-11-16T00:07:00.000Z	0.150	0.010	6.571877	1010000000100000	1
2024-11-16T00:07:00.000Z	0.160	0.010	5.644399	1010000000100000	1
2024-11-16T00:07:00.000Z	0.170	0.010	4.223372	1010000000100000	1
2024-11-16T00:07:00.000Z	0.180	0.010	1.903757	1010000000100000	1
2024-11-16T00:07:00.000Z	0.190	0.010	1.137154	1010000000100000	1
2024-11-16T00:07:00.000Z	0.200	0.010	0.953227	1010000000100000	1
2024-11-16T00:07:00.000Z	0.210	0.010	1.293328	1010000000100000	1
2024-11-16T00:07:00.000Z	0.220	0.010	1.442946	1010000000100000	1
2024-11-16T00:07:00.000Z	0.230	0.010	0.705878	1010000000100000	1
2024-11-16T00:07:00.000Z	0.240	0.010	0.364075	1010000000100000	1
2024-11-16T00:07:00.000Z	0.250	0.010	0.409657	1010000000100000	1
2024-11-16T00:07:00.000Z	0.260	0.010	0.649680	1010000000100000	1
2024-11-16T00:07:00.000Z	0.270	0.010	0.517683	1010000000100000	1
2024-11-16T00:07:00.000Z	0.280	0.010	0.235795	1010000000100000	1
2024-11-16T00:07:00.000Z	0.290	0.010	0.423511	1010000000100000	1
2024-11-16T00:07:00.000Z	0.300	0.010	0.290478	1010000000100000	1
2024-11-16T00:07:00.000Z	0.310	0.010	0.163188	1010000000100000	1
2024-11-16T00:07:00.000Z	0.320	0.010	0.170294	1010000000100000	1
2024-11-16T00:07:00.000Z	0.330	0.010	0.151456	1010000000100000	1
2024-11-16T00:07:00.000Z	0.340	0.010	0.118136	1010000000100000	1
2024-11-16T00:07:00.000Z	0.350	0.010	0.049230	1010000000100000	1
2024-11-16T00:07:00.000Z	0.360	0.010	0.072719	1010000000100000	1
2024-11-16T00:07:00.000Z	0.370	0.010	0.122178	1010000000100000	1
2024-11-16T00:07:00.000Z	0.380	0.010	0.094399	1010000000100000	1
2024-11-16T00:07:00.000Z	0.390	0.010	0.143175	1010000000100000	1
2024-11-16T00:07:00.000Z	0.400	0.010	0.041509	1010000000100000	1
2024-11-16T00:07:00.000Z	0.410	0.010	0.040343	1010000000100000	1
2024-11-16T00:07:00.000Z	0.420	0.010	0.063904	1010000000100000	1
2024-11-16T00:07:00.000Z	0.430	0.010	0.058551	1010000000100000	1
2024-11-16T00:07:00.000Z	0.440	0.010	0.064609	1010000000100000	1
2024-11-16T00:07:00.000Z	0.450	0.010	0.043765	1010000000100000	1
2024-11-16T00:07:00.000Z	0.460	0.010	0.062826	1010000000100000	1
2024-11-16T00:07:00.000Z	0.470	0.010	0.036574	1010000000100000	1
2024-11-16T00:07:00.000Z	0.480	0.010	0.065831	1010000000100000	1
2024-11-16T00:07:00.000Z	0.490	0.010	0.037300	1010000000100000	1
2024-11-16T00:07:00.000Z	0.500	0.005	0.021675	1010000000100000	1
2024-11-16T00:08:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:08:00.000Z	0.010	0.010	0.000442	1010000000100000	1
2024-11-16T00:08:00.000Z	0.020	0.010	0.001148	1010000000100000	1
2024-11-16T00:08:00.000Z	0.030	0.010	0.003760	1010000000100000	1
2024-11-16T00:08:00.000Z	0.040	0.010	0.009666	1010000000100000	1
2024-11-16T00:08:00.000Z	0.050	0.010	0.052718	1010000000100000	1
2024-11-16T00:08:00.000Z	0.060	0.010	0.233801	1010000000100000	1
2024-11-16T00:08:00.000Z	0.070	0.010	0.502480	1010000000100000	1
2024-11-16T00:08:00.000Z	0.080	0.010	0.465634	1010000000100000	1
2024-11-16T00:08:00.000Z	0.090	0.010	0.456635	1010000000100000	1
2024-11-16T00:08:00.000Z	0.100	0.010	0.266772	1010000000100000	1
2024-11-16T00:08:00.000Z	0.110	0.010	0.465713	1010000000100000	1
2024-11-16T00:08:00.000Z	0.120	0.010	0.995988	1010000000100000	1
2024-11-16T00:08:00.000Z	0.130	0.010	1.735532	1010000000100000	1
2024-11-16T00:08:00.000Z	0.140	0.010	5.865452	1010000000100000	1
2024-11-16T00:08:00.000Z	0.150	0.010	6.281434	1010000000100000	1
2024-11-16T00:08:00.000Z	0.160	0.010	5.640461	1010000000100000	1
2024-11-16T00:08:00.000Z	0.170	0.010	2.735073	1010000000100000	1
2024-11-16T00:08:00.000Z	0.180	0.010	1.956746	1010000000100000	1
2024-11-16T00:08:00.000Z	0.190	0.010	1.224957	1010000000100000	1
2024-11-16T00:08:00.000Z	0.200	0.010	0.986278	1010000000100000	1
2024-11-16T00:08:00.000Z	0.210	0.010	1.285638	1010000000100000	1
2024-11-16T00:08:00.000Z	0.220	0.010	1.482442	1010000000100000	1
2024-11-16T00:08:00.000Z	0.230	0.010	0.526203	1010000000100000	1
2024-11-16T00:08:00.000Z	0.240	0.010	0.518439	1010000000100000	1
2024-11-16T00:08:00.000Z	0.250	0.010	0.587404	1010000000100000	1
2024-11-16T00:08:00.000Z	0.260	0.010	0.622321	1010000000100000	1
2024-11-16T00:08:00.000Z	0.270	0.010	0.538855	1010000000100000	1
2024-11-16T00:08:00.000Z	0.280	0.010	0.386381	1010000000100000	1
2024-11-16T00:08:00.000Z	0.290	0.010	0.349069	1010000000100000	1
2024-11-16T00:08:00.000Z	0.300	0.010	0.278000	1010000000100000	1
2024-11-16T00:08:00.000Z	0.310	0.010	0.162839	1010000000100000	1
2024-11-16T00:08:00.000Z	0.320	0.010	0.197354	1010000000100000	1
2024-11-16T00:08:00.000Z	0.330	0.010	0.143859	1010000000100000	1
2024-11-16T00:08:00.000Z	0.340	0.010	0.087849	1010000000100000	1
2024-11-16T00:08:00.000Z	0.350	0.010	0.060688	1010000000100000	1
2024-11-16T00:08:00.000Z	0.360	0.010	0.088318	1010000000100000	1
2024-11-16T00:08:00.000Z	0.370	0.010	0.105287	1010000000100000	1
2024-11-16T00:08:00.000Z	0.380	0.010	0.086227	1010000000100000	1
2024-11-16T00:08:00.000Z	0.390	0.010	0.112866	1010000000100000	1
2024-11-16T00:08:00.000Z	0.400	0.010	0.057961	1010000000100000	1
2024-11-16T00:08:00.000Z	0.410	0.010	0.064488	1010000000100000	1
2024-11-16T00:08:00.000Z	0.420	0.010	0.068785	1010000000100000	1
2024-11-16T00:08:00.000Z	0.430	0.010	0.047916	1010000000100000	1
2024-11-16T00:08:00.000Z	0.440	0.010	0.068762	1010000000100000	1
2024-11-16T00:08:00.000Z	0.450	0.010	0.037499	1010000000100000	1
2024-11-16T00:08:00.000Z	0.460	0.010	0.047427	1010000000100000	1
2024-11-16T00:08:00.000Z	0.470	0.010	0.059231	1010000000100000	1
2024-11-16T00:08:00.000Z	0.480	0.010	0.047201	1010000000100000	1
2024-11-16T00:08:00.000Z	0.490	0.010	0.034302	1010000000100000	1
2024-11-16T00:08:00.000Z	0.500	0.005	0.025264	1010000000100000	1
2024-11-16T00:09:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:09:00.000Z	0.010	0.010	0.000458	1010000000100000	1
2024-11-16T00:09:00.000Z	0.020	0.010	0.001416	1010000000100000	1
2024-11-16T00:09:00.000Z	0.030	0.010	0.002528	1010000000100000	1
2024-11-16T00:09:00.000Z	0.040	0.010	0.006650	1010000000100000	1
2024-11-16T00:09:00.000Z	0.050	0.010	0.035376	1010000000100000	1
2024-11-16T00:09:00.000Z	0.060	0.010	0.247123	1010000000100000	1
2024-11-16T00:09:00.000Z	0.070	0.010	0.499337	1010000000100000	1
2024-11-16T00:09:00.000Z	0.080	0.010	0.464186	1010000000100000	1
2024-11-16T00:09:00.000Z	0.090	0.010	0.393033	1010000000100000	1
2024-11-16T00:09:00.000Z	0.100	0.010	0.236737	1010000000100000	1
2024-11-16T00:09:00.000Z	0.110	0.010	0.435481	1010000000100000	1
2024-11-16T00:09:00.000Z	0.120	0.010	1.121841	1010000000100000	1
2024-11-16T00:09:00.000Z	0.130	0.010	1.945900	1010000000100000	1
2024-11-16T00:09:00.000Z	0.140	0.010	5.189764	1010000000100000	1
2024-11-16T00:09:00.000Z	0.150	0.010	7.147727	1010000000100000	1
2024-11-16T00:09:00.000Z	0.160	0.010	2.925420	1010000000100000	1
2024-11-16T00:09:00.000Z	0.170	0.010	3.626840	1010000000100000	1
2024-11-16T00:09:00.000Z	0.180	0.010	1.813467	1010000000100000	1
2024-11-16T00:09:00.000Z	0.190	0.010	1.403182	1010000000100000	1
2024-11-16T00:09:00.000Z	0.200	0.010	1.451760	1010000000100000	1
2024-11-16T00:09:00.000Z	0.210	0.010	1.203456	1010000000100000	1
2024-11-16T00:09:00.000Z	0.220	0.010	0.946389	1010000000100000	1
2024-11-16T00:09:00.000Z	0.230	0.010	0.705916	1010000000100000	1
2024-11-16T00:09:00.000Z	0.240	0.010	0.515970	1010000000100000	1
2024-11-16T00:09:00.000Z	0.250	0.010	0.684833	1010000000100000	1
2024-11-16T00:09:00.000Z	0.260	0.010	0.484805	1010000000100000	1
2024-11-16T00:09:00.000Z	0.270	0.010	0.420425	1010000000100000	1
2024-11-16T00:09:00.000Z	0.280	0.010	0.383544	1010000000100000	1
2024-11-16T00:09:00.000Z	0.290	0.010	0.288840	1010000000100000	1
2024-11-16T00:09:00.000Z	0.300	0.010	0.145894	1010000000100000	1
2024-11-16T00:09:00.000Z	0.310	0.010	0.155303	1010000000100000	1
2024-11-16T00:09:00.000Z	0.320	0.010	0.179203	1010000000100000	1
2024-11-16T00:09:00.000Z	0.330	0.010	0.159899	1010000000100000	1
2024-11-16T00:09:00.000Z	0.340	0.010	0.103581	1010000000100000	1
2024-11-16T00:09:00.000Z	0.350	0.010	0.057750	1010000000100000	1
2024-11-16T00:09:00.000Z	0.360	0.010	0.119629	1010000000100000	1
2024-11-16T00:09:00.000Z	0.370	0.010	0.076556	1010000000100000	1
2024-11-16T00:09:00.000Z	0.380	0.010	0.111391	1010000000100000	1
2024-11-16T00:09:00.000Z	0.390	0.010	0.102795	1010000000100000	1
2024-11-16T00:09:00.000Z	0.400	0.010	0.051085	1010000000100000	1
2024-11-16T00:09:00.000Z	0.410	0.010	0.083545	1010000000100000	1
2024-11-16T00:09:00.000Z	0.420	0.010	0.064547	1010000000100000	1
2024-11-16T00:09:00.000Z	0.430	0.010	0.044281	1010000000100000	1
2024-11-16T00:09:00.000Z	0.440	0.010	0.043914	1010000000100000	1
2024-11-16T00:09:00.000Z	0.450	0.010	0.040211	1010000000100000	1
2024-11-16T00:09:00.000Z	0.460	0.010	0.052213	1010000000100000	1
2024-11-16T00:09:00.000Z	0.470	0.010	0.050970	1010000000100000	1
2024-11-16T00:09:00.000Z	0.480	0.010	0.047811	1010000000100000	1
2024-11-16T00:09:00.000Z	0.490	0.010	0.032449	1010000000100000	1
2024-11-16T00:09:00.000Z	0.500	0.005	0.023405	1010000000100000	1
2024-11-16T00:10:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:10:00.000Z	0.010	0.010	0.000497	1010000000100000	1
2024-11-16T00:10:00.000Z	0.020	0.010	0.001724	1010000000100000	1
2024-11-16T00:10:00.000Z	0.030	0.010	0.003153	1010000000100000	1
2024-11-16T00:10:00.000Z	0.040	0.010	0.016109	1010000000100000	1
2024-11-16T00:10:00.000Z	0.050	0.010	0.041105	1010000000100000	1
2024-11-16T00:10:00.000Z	0.060	0.010	0.214376	1010000000100000	1
2024-11-16T00:10:00.000Z	0.070	0.010	0.326266	1010000000100000	1
2024-11-16T00:10:00.000Z	0.080	0.010	0.616636	1010000000100000	1
2024-11-16T00:10:00.000Z	0.090	0.010	0.282210	1010000000100000	1
2024-11-16T00:10:00.000Z	0.100	0.010	0.320616	1010000000100000	1
2024-11-16T00:10:00.000Z	0.110	0.010	0.424573	1010000000100000	1
2024-11-16T00:10:00.000Z	0.120	0.010	0.730635	1010000000100000	1
2024-11-16T00:10:00.000Z	0.130	0.010	2.173698	1010000000100000	1
2024-11-16T00:10:00.000Z	0.140	0.010	4.589662	1010000000100000	1
2024-11-16T00:10:00.000Z	0.150	0.010	4.798862	1010000000100000	1
2024-11-16T00:10:00.000Z	0.160	0.010	5.183708	1010000000100000	1
2024-11-16T00:10:00.000Z	0.170	0.010	3.715452	1010000000100000	1
2024-11-16T00:10:00.000Z	0.180	0.010	2.047761	1010000000100000	1
2024-11-16T00:10:00.000Z	0.190	0.010	1.239466	1010000000100000	1
2024-11-16T00:10:00.000Z	0.200	0.010	1.366144	1010000000100000	1
2024-11-16T00:10:00.000Z	0.210	0.010	1.512894	1010000000100000	1
2024-11-16T00:10:00.000Z	0.220	0.010	1.276313	1010000000100000	1
2024-11-16T00:10:00.000Z	0.230	0.010	0.679689	1010000000100000	1
2024-11-16T00:10:00.000Z	0.240	0.010	0.429548	1010000000100000	1
2024-11-16T00:10:00.000Z	0.250	0.010	0.429792	1010000000100000	1
2024-11-16T00:10:00.000Z	0.260	0.010	0.651616	1010000000100000	1
2024-11-16T00:10:00.000Z	0.270	0.010	0.626098	1010000000100000	1
2024-11-16T00:10:00.000Z	0.280	0.010	0.355754	1010000000100000	1
2024-11-16T00:10:00.000Z	0.290	0.010	0.281751	1010000000100000	1
2024-11-16T00:10:00.000Z	0.300	0.010	0.257040	1010000000100000	1
2024-11-16T00:10:00.000Z	0.310	0.010	0.212934	1010000000100000	1
2024-11-16T00:10:00.000Z	0.320	0.010	0.197771	1010000000100000	1
2024-11-16T00:10:00.000Z	0.330	0.010	0.161878	1010000000100000	1
2024-11-16T00:10:00.000Z	0.340	0.010	0.129471	1010000000100000	1
2024-11-16T00:10:00.000Z	0.350	0.010	0.089103	1010000000100000	1
2024-11-16T00:10:00.000Z	0.360	0.010	0.098411	1010000000100000	1
2024-11-16T00:10:00.000Z	0.370	0.010	0.107308	1010000000100000	1
2024-11-16T00:10:00.000Z	0.380	0.010	0.079832	1010000000100000	1
2024-11-16T00:10:00.000Z	0.390	0.010	0.124283	1010000000100000	1
2024-11-16T00:10:00.000Z	0.400	0.010	0.058156	1010000000100000	1
2024-11-16T00:10:00.000Z	0.410	0.010	0.067784	1010000000100000	1
2024-11-16T00:10:00.000Z	0.420	0.010	0.063320	1010000000100000	1
2024-11-16T00:10:00.000Z	0.430	0.010	0.058207	1010000000100000	1
2024-11-16T00:10:00.000Z	0.440	0.010	0.050525	1010000000100000	1
2024-11-16T00:10:00.000Z	0.450	0.010	0.044622	1010000000100000	1
2024-11-16T00:10:00.000Z	0.460	0.010	0.040564	1010000000100000	1
2024-11-16T00:10:00.000Z	0.470	0.010	0.037593	1010000000100000	1
2024-11-16T00:10:00.000Z	0.480	0.010	0.062468	1010000000100000	1
2024-11-16T00:10:00.000Z	0.490	0.010	0.029813	1010000000100000	1
2024-11-16T00:10:00.000Z	0.500	0.005	0.015474	1010000000100000	1
2024-11-16T00:11:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:11:00.000Z	0.010	0.010	0.000450	1010000000100000	1
2024-11-16T00:11:00.000Z	0.020	0.010	0.001493	1010000000100000	1
2024-11-16T00:11:00.000Z	0.030	0.010	0.003491	1010000000100000	1
2024-11-16T00:11:00.000Z	0.040	0.010	0.013348	1010000000100000	1
2024-11-16T00:11:00.000Z	0.050	0.010	0.047214	1010000000100000	1
2024-11-16T00:11:00.000Z	0.060	0.010	0.208537	1010000000100000	1
2024-11-16T00:11:00.000Z	0.070	0.010	0.499239	1010000000100000	1
2024-11-16T00:11:00.000Z	0.080	0.010	0.467435	1010000000100000	1
2024-11-16T00:11:00.000Z	0.090	0.010	0.331548	1010000000100000	1
2024-11-16T00:11:00.000Z	0.100	0.010	0.293058	1010000000100000	1
2024-11-16T00:11:00.000Z	0.110	0.010	0.330686	1010000000100000	1
2024-11-16T00:11:00.000Z	0.120	0.010	0.843317	1010000000100000	1
2024-11-16T00:11:00.000Z	0.130	0.010	1.832763	1010000000100000	1
2024-11-16T00:11:00.000Z	0.140	0.010	5.157735	1010000000100000	1
2024-11-16T00:11:00.000Z	0.150	0.010	5.183436	1010000000100000	1
2024-11-16T00:11:00.000Z	0.160	0.010	5.334264	1010000000100000	1
2024-11-16T00:11:00.000Z	0.170	0.010	3.414878	1010000000100000	1
2024-11-16T00:11:00.000Z	0.180	0.010	2.029746	1010000000100000	1
2024-11-16T00:11:00.000Z	0.190	0.010	1.281948	1010000000100000	1
2024-11-16T00:11:00.000Z	0.200	0.010	1.343608	1010000000100000	1
2024-11-16T00:11:00.000Z	0.210	0.010	1.281587	1010000000100000	1
2024-11-16T00:11:00.000Z	0.220	0.010	1.663104	1010000000100000	1
2024-11-16T00:11:00.000Z	0.230	0.010	0.460066	1010000000100000	1
2024-11-16T00:11:00.000Z	0.240	0.010	0.550242	1010000000100000	1
2024-11-16T00:11:00.000Z	0.250	0.010	0.572507	1010000000100000	1
2024-11-16T00:11:00.000Z	0.260	0.010	0.647018	1010000000100000	1
2024-11-16T00:11:00.000Z	0.270	0.010	0.565556	1010000000100000	1
2024-11-16T00:11:00.000Z	0.280	0.010	0.319323	1010000000100000	1
2024-11-16T00:11:00.000Z	0.290	0.010	0.324323	1010000000100000	1
2024-11-16T00:11:00.000Z	0.300	0.010	0.266775	1010000000100000	1
2024-11-16T00:11:00.000Z	0.310	0.010	0.190198	1010000000100000	1
2024-11-16T00:11:00.000Z	0.320	0.010	0.224914	1010000000100000	1
2024-11-16T00:11:00.000Z	0.330	0.010	0.180841	1010000000100000	1
2024-11-16T00:11:00.000Z	0.340	0.010	0.210171	1010000000100000	1
2024-11-16T00:11:00.000Z	0.350	0.010	0.097625	1010000000100000	1
2024-11-16T00:11:00.000Z	0.360	0.010	0.121286	1010000000100000	1
2024-11-16T00:11:00.000Z	0.370	0.010	0.109514	1010000000100000	1
2024-11-16T00:11:00.000Z	0.380	0.010	0.084531	1010000000100000	1
2024-11-16T00:11:00.000Z	0.390	0.010	0.111885	1010000000100000	1
2024-11-16T00:11:00.000Z	0.400	0.010	0.059943	1010000000100000	1
2024-11-16T00:11:00.000Z	0.410	0.010	0.067085	1010000000100000	1
2024-11-16T00:11:00.000Z	0.420	0.010	0.072758	1010000000100000	1
2024-11-16T00:11:00.000Z	0.430	0.010	0.052673	1010000000100000	1
2024-11-16T00:11:00.000Z	0.440	0.010	0.052872	1010000000100000	1
2024-11-16T00:11:00.000Z	0.450	0.010	0.035610	1010000000100000	1
2024-11-16T00:11:00.000Z	0.460	0.010	0.054989	1010000000100000	1
2024-11-16T00:11:00.000Z	0.470	0.010	0.046620	1010000000100000	1
2024-11-16T00:11:00.000Z	0.480	0.010	0.040577	1010000000100000	1
2024-11-16T00:11:00.000Z	0.490	0.010	0.039047	1010000000100000	1
2024-11-16T00:11:00.000Z	0.500	0.005	0.020894	1010000000100000	1
2024-11-16T00:12:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:12:00.000Z	0.010	0.010	0.000344	1010000000100000	1
2024-11-16T00:12:00.000Z	0.020	0.010	0.001228	1010000000100000	1
2024-11-16T00:12:00.000Z	0.030	0.010	0.004484	1010000000100000	1
2024-11-16T00:12:00.000Z	0.040	0.010	0.010143	1010000000100000	1
2024-11-16T00:12:00.000Z	0.050	0.010	0.032659	1010000000100000	1
2024-11-16T00:12:00.000Z	0.060	0.010	0.239514	1010000000100000	1
2024-11-16T00:12:00.000Z	0.070	0.010	0.636679	1010000000100000	1
2024-11-16T00:12:00.000Z	0.080	0.010	0.438832	1010000000100000	1
2024-11-16T00:12:00.000Z	0.090	0.010	0.360183	1010000000100000	1
2024-11-16T00:12:00.000Z	0.100	0.010	0.279511	1010000000100000	1
2024-11-16T00:12:00.000Z	0.110	0.010	0.425532	1010000000100000	1
2024-11-16T00:12:00.000Z	0.120	0.010	0.999699	1010000000100000	1
2024-11-16T00:12:00.000Z	0.130	0.010	1.755608	1010000000100000	1
2024-11-16T00:12:00.000Z	0.140	0.010	5.220222	1010000000100000	1
2024-11-16T00:12:00.000Z	0.150	0.010	6.639084	1010000000100000	1
2024-11-16T00:12:00.000Z	0.160	0.010	3.306027	1010000000100000	1
2024-11-16T00:12:00.000Z	0.170	0.010	2.779528	1010000000100000	1
2024-11-16T00:12:00.000Z	0.180	0.010	1.965686	1010000000100000	1
2024-11-16T00:12:00.000Z	0.190	0.010	1.167536	1010000000100000	1
2024-11-16T00:12:00.000Z	0.200	0.010	1.083257	1010000000100000	1
2024-11-16T00:12:00.000Z	0.210	0.010	1.101098	1010000000100000	1
2024-11-16T00:12:00.000Z	0.220	0.010	1.019885	1010000000100000	1
2024-11-16T00:12:00.000Z	0.230	0.010	0.407752	1010000000100000	1
2024-11-16T00:12:00.000Z	0.240	0.010	0.463128	1010000000100000	1
2024-11-16T00:12:00.000Z	0.250	0.010	0.502432	1010000000100000	1
2024-11-16T00:12:00.000Z	0.260	0.010	0.652800	1010000000100000	1
2024-11-16T00:12:00.000Z	0.270	0.010	0.570371	1010000000100000	1
2024-11-16T00:12:00.000Z	0.280	0.010	0.402762	1010000000100000	1
2024-11-16T00:12:00.000Z	0.290	0.010	0.310681	1010000000100000	1
2024-11-16T00:12:00.000Z	0.300	0.010	0.203570	1010000000100000	1
2024-11-16T00:12:00.000Z	0.310	0.010	0.190222	1010000000100000	1
2024-11-16T00:12:00.000Z	0.320	0.010	0.251733	1010000000100000	1
2024-11-16T00:12:00.000Z	0.330	0.010	0.164184	1010000000100000	1
2024-11-16T00:12:00.000Z	0.340	0.010	0.169033	1010000000100000	1
2024-11-16T00:12:00.000Z	0.350	0.010	0.076509	1010000000100000	1
2024-11-16T00:12:00.000Z	0.360	0.010	0.148402	1010000000100000	1
2024-11-16T00:12:00.000Z	0.370	0.010	0.070497	1010000000100000	1
2024-11-16T00:12:00.000Z	0.380	0.010	0.088815	1010000000100000	1
2024-11-16T00:12:00.000Z	0.390	0.010	0.097794	1010000000100000	1
2024-11-16T00:12:00.000Z	0.400	0.010	0.074787	1010000000100000	1
2024-11-16T00:12:00.000Z	0.410	0.010	0.060553	1010000000100000	1
2024-11-16T00:12:00.000Z	0.420	0.010	0.064368	1010000000100000	1
2024-11-16T00:12:00.000Z	0.430	0.010	0.065153	1010000000100000	1
2024-11-16T00:12:00.000Z	0.440	0.010	0.047348	1010000000100000	1
2024-11-16T00:12:00.000Z	0.450	0.010	0.040086	1010000000100000	1
2024-11-16T00:12:00.000Z	0.460	0.010	0.043254	1010000000100000	1
2024-11-16T00:12:00.000Z	0.470	0.010	0.025688	1010000000100000	1
2024-11-16T00:12:00.000Z	0.480	0.010	0.036519	1010000000100000	1
2024-11-16T00:12:00.000Z	0.490	0.010	0.032027	1010000000100000	1
2024-11-16T00:12:00.000Z	0.500	0.005	0.020170	1010000000100000	1
2024-11-16T00:13:00.000Z	0.000	0.005	0.000000	1010000000100000	1
2024-11-16T00:13:00.000Z	0.010	0.010	0.000453	1010000000100000	1
2024-11-16T00:13:00.000Z	0.020	0.010	0.001804	1010000000100000	1
2024-11-16T00:13:00.000Z	0.030	0.010	0.003342	1010000000100000	1
2024-11-16T00:13:00.000Z	0.040	0.010	0.007206	1010000000100000	1
2024-11-16T00:13:00.000Z	0.050	0.010	0.044920	1010000000100000	1
2024-11-16T00:13:00.000Z	0.060	0.010	0.235861	1010000000100000	1
2024-11-16T00:13:00.000Z	0.070	0.010	0.436405	1010000000100000	1
2024-11-16T00:13:00.000Z	0.080	0.010	0.558603	1010000000100000	1
2024-11-16T00:13:00.000Z	0.090	0.010	0.334803	1010000000100000	1
2024-11-16T00:13:00.000Z	0.100	0.010	0.245818	1010000000100000	1
2024-11-16T00:13:00.000Z	0.110	0.010	0.456507	1010000000100000	1
2024-11-16T00:13:00.000Z	0.120	0.010	0.787467	1010000000100000	1
2024-11-16T00:13:00.000Z	0.130	0.010	2.344172	1010000000100000	1
2024-11-16T00:13:00.000Z	0.140	0.010	5.820281	1010000000100000	1
2024-11-16T00:13:00.000Z	0.150	0.010	4.674842	1010000000100000	1
2024-11-16T00:13:00.000Z	0.160	0.010	4.512191	1010000000100000	1
2024-11-16T00:13:00.000Z	0.170	0.010	3.670400	1010000000100000	1
2024-11-16T00:13:00.000Z	0.180	0.010	2.107905	1010000000100000	1
2024-11-16T00:13:00.000Z	0.190	0.010	1.404783	1010000000100000	1
2024-11-16T00:13:00.000Z	0.200	0.010	1.153105	1010000000100000	1
2024-11-16T00:13:00.000Z	0.210	0.010	0.993140	1010000000100000	1
2024-11-16T00:13:00.000Z	0.220	0.010	1.080192	1010000000100000	1
2024-11-16T00:13:00.000Z	0.230	0.010	0.530836	1010000000100000	1
2024-11-16T00:13:00.000Z	0.240	0.010	0.590648	1010000000100000	1
2024-11-16T00:13:00.000Z	0.250	0.010	0.542699	1010000000100000	1
2024-11-16T00:13:00.000Z	0.260	0.010	0.474229	1010000000100000	1
2024-11-16T00:13:00.000Z	0.270	0.010	0.464128	1010000000100000	1
2024-11-16T00:13:00.000Z	0.280	0.010	0.372450	1010000000100000	1
