Time	VHM0	dqf_VHM0	fqf_VHM0	VTPK	dqf_VTPK	fqf_VTPK	VTM02	dqf_VTM02	fqf_VTM02	VPED	dqf_VPED	fqf_VPED	VPSP	dqf_VPSP	fqf_VPSP	VZMX	dqf_VZMX	fqf_VZMX	VTZM	dqf_VTZM	fqf_VTZM	VH110	dqf_VH110	fqf_VH110	VAVH	dqf_VAVH	fqf_VAVH	VAVT	dqf_VAVT	fqf_VAVT	VTZA	dqf_VTZA	fqf_VTZA	VMDR	dqf_VMDR	fqf_VMDR	VHZA	dqf_VHZA	fqf_VHZA	VZNW	dqf_VZNW	fqf_VZNW	SLEV_H1	dqf_SLEV_H1	fqf_SLEV_H1	SLEV_H10	dqf_SLEV_H10	fqf_SLEV_H10
202411161324	1.9728	1010000000011110	1	 7.143	1010000000011111	1	5.300	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3691	1010000000011110	1	6.800	1010000000011110	1	2.4472	1010000000011110	1	1.9232	1010000000011110	1	6.310	1010000000011110	1	5.150	1010000000011110	1	-999.000	9999999999999999	9	1.2143	1010000000011110	1	232.000	1010000000010000	1	 0.217	1010000000010100	1	 0.221	1010000000010100	1
202411161325	1.9673	1010000000011110	1	 7.143	1010000000011111	1	5.260	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3691	1010000000011110	1	6.800	1010000000011110	1	2.4519	1010000000011110	1	1.9161	1010000000011110	1	6.340	1010000000011110	1	5.220	1010000000011110	1	-999.000	9999999999999999	9	1.2087	1010000000011110	1	229.000	1010000000010000	1	 0.205	1010000000010100	1	 0.216	1010000000010100	1
202411161326	1.9683	1010000000011110	1	 7.692	1010000000011111	1	5.290	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3023	1010000000011110	1	6.110	1010000000011110	1	2.4316	1010000000011110	1	1.9059	1010000000011110	1	6.340	1010000000011110	1	5.210	1010000000011110	1	-999.000	9999999999999999	9	1.2149	1010000000011110	1	229.000	1010000000010000	1	 0.216	1010000000010100	1	 0.210	1010000000010100	1
202411161327	1.9263	1010000000011110	1	 7.692	1010000000011111	1	5.210	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3716	1010000000011110	1	6.810	1010000000011110	1	2.4347	1010000000011110	1	1.9237	1010000000011110	1	6.380	1010000000011110	1	5.230	1010000000011110	1	-999.000	9999999999999999	9	1.2240	1010000000011110	1	228.000	1010000000010000	1	 0.187	1010000000010100	1	 0.206	1010000000010100	1
202411161328	1.9498	1010000000011110	1	 7.143	1010000000011111	1	5.300	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3691	1010000000011110	1	6.800	1010000000011110	1	2.4531	1010000000011110	1	1.9554	1010000000011110	1	6.460	1010000000011110	1	5.280	1010000000011110	1	-999.000	9999999999999999	9	1.2420	1010000000011110	1	226.000	1010000000010000	1	 0.209	1010000000010100	1	 0.202	1010000000010100	1
202411161329	2.0303	1010000000011110	1	 7.692	1010000000011111	1	5.390	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3691	1010000000011110	1	6.800	1010000000011110	1	2.4806	1010000000011110	1	2.0014	1010000000011110	1	6.520	1010000000011110	1	5.360	1010000000011110	1	-999.000	9999999999999999	9	1.2759	1010000000011110	1	223.000	1010000000010000	1	 0.216	1010000000010100	1	 0.195	1010000000010100	1
202411161330	2.0615	1010000000011110	1	 7.692	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3691	1010000000011110	1	6.800	1010000000011110	1	2.5193	1010000000011110	1	2.0327	1010000000011110	1	6.510	1010000000011110	1	5.330	1010000000011110	1	-999.000	9999999999999999	9	1.2816	1010000000011110	1	223.000	1010000000010000	1	 0.186	1010000000010100	1	 0.194	1010000000010100	1
202411161331	2.0888	1010000000011110	1	 7.143	1010000000011111	1	5.430	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3753	1010000000011110	1	6.810	1010000000011110	1	2.5357	1010000000011110	1	2.0522	1010000000011110	1	6.580	1010000000011110	1	5.370	1010000000011110	1	-999.000	9999999999999999	9	1.2956	1010000000011110	1	222.000	1010000000010000	1	 0.192	1010000000010100	1	 0.191	1010000000010100	1
202411161332	1.9593	1010000000011110	1	 7.692	1010000000011111	1	5.340	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3023	1010000000011110	1	6.110	1010000000011110	1	2.4762	1010000000011110	1	1.9937	1010000000011110	1	6.510	1010000000011110	1	5.280	1010000000011110	1	-999.000	9999999999999999	9	1.2465	1010000000011110	1	226.000	1010000000010000	1	 0.177	1010000000010100	1	 0.186	1010000000010100	1
202411161333	2.0000	1010000000011110	1	 7.143	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3023	1010000000011110	1	6.110	1010000000011110	1	2.4796	1010000000011110	1	2.0065	1010000000011110	1	6.590	1010000000011110	1	5.330	1010000000011110	1	-999.000	9999999999999999	9	1.2613	1010000000011110	1	224.000	1010000000010000	1	 0.188	1010000000010100	1	 0.186	1010000000010100	1
202411161334	1.9914	1010000000011110	1	 7.143	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0114	1010000000011110	1	6.870	1010000000011110	1	2.4169	1010000000011110	1	1.9639	1010000000011110	1	6.580	1010000000011110	1	5.360	1010000000011110	1	-999.000	9999999999999999	9	1.2479	1010000000011110	1	222.000	1010000000010000	1	 0.186	1010000000010100	1	 0.183	1010000000010100	1
202411161335	2.0577	1010000000011110	1	 7.143	1010000000011111	1	5.470	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0099	1010000000011110	1	6.870	1010000000011110	1	2.4458	1010000000011110	1	1.9862	1010000000011110	1	6.660	1010000000011110	1	5.440	1010000000011110	1	-999.000	9999999999999999	9	1.2801	1010000000011110	1	219.000	1010000000010000	1	 0.165	1010000000010100	1	 0.177	1010000000010100	1
202411161336	2.0430	1010000000011110	1	 7.143	1010000000011111	1	5.490	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0099	1010000000011110	1	6.870	1010000000011110	1	2.4727	1010000000011110	1	2.0359	1010000000011110	1	6.680	1010000000011110	1	5.510	1010000000011110	1	-999.000	9999999999999999	9	1.3033	1010000000011110	1	217.000	1010000000010000	1	 0.211	1010000000010100	1	 0.172	1010000000010100	1
202411161337	2.0504	1010000000011110	1	 7.143	1010000000011111	1	5.480	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0099	1010000000011110	1	6.870	1010000000011110	1	2.4384	1010000000011110	1	1.9988	1010000000011110	1	6.640	1010000000011110	1	5.380	1010000000011110	1	-999.000	9999999999999999	9	1.2751	1010000000011110	1	221.000	1010000000010000	1	 0.154	1010000000010100	1	 0.166	1010000000010100	1
202411161338	2.0501	1010000000011110	1	 7.143	1010000000011111	1	5.470	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0044	1010000000011110	1	6.870	1010000000011110	1	2.4416	1010000000011110	1	2.0310	1010000000011110	1	6.680	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.3008	1010000000011110	1	218.000	1010000000010000	1	 0.148	1010000000010100	1	 0.161	1010000000010100	1
202411161339	2.0550	1010000000011110	1	 7.143	1010000000011111	1	5.550	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0099	1010000000011110	1	6.870	1010000000011110	1	2.4544	1010000000011110	1	2.0400	1010000000011110	1	6.750	1010000000011110	1	5.550	1010000000011110	1	-999.000	9999999999999999	9	1.2999	1010000000011110	1	215.000	1010000000010000	1	 0.172	1010000000010100	1	 0.151	1010000000010100	1
202411161340	2.0903	1010000000011110	1	 7.143	1010000000011111	1	5.600	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0099	1010000000011110	1	6.870	1010000000011110	1	2.4571	1010000000011110	1	2.0457	1010000000011110	1	6.800	1010000000011110	1	5.630	1010000000011110	1	-999.000	9999999999999999	9	1.3168	1010000000011110	1	212.000	1010000000010000	1	 0.145	1010000000010100	1	 0.147	1010000000010100	1
202411161341	2.0445	1010000000011110	1	 7.143	1010000000011111	1	5.540	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0099	1010000000011110	1	6.870	1010000000011110	1	2.4560	1010000000011110	1	2.0379	1010000000011110	1	6.730	1010000000011110	1	5.580	1010000000011110	1	-999.000	9999999999999999	9	1.3087	1010000000011110	1	213.000	1010000000010000	1	 0.141	1010000000010100	1	 0.141	1010000000010100	1
202411161342	1.9860	1010000000011110	1	 7.143	1010000000011111	1	5.470	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.4006	1010000000011110	1	2.0094	1010000000011110	1	6.720	1010000000011110	1	5.590	1010000000011110	1	-999.000	9999999999999999	9	1.3053	1010000000011110	1	213.000	1010000000010000	1	 0.108	1010000000010100	1	 0.132	1010000000010100	1
202411161343	1.9812	1010000000011110	1	 7.143	1010000000011111	1	5.430	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.3930	1010000000011110	1	1.9778	1010000000011110	1	6.690	1010000000011110	1	5.550	1010000000011110	1	-999.000	9999999999999999	9	1.2849	1010000000011110	1	215.000	1010000000010000	1	 0.131	1010000000010100	1	 0.128	1010000000010100	1
202411161344	2.0140	1010000000011110	1	 7.143	1010000000011111	1	5.440	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.4095	1010000000011110	1	1.9826	1010000000011110	1	6.640	1010000000011110	1	5.510	1010000000011110	1	-999.000	9999999999999999	9	1.2771	1010000000011110	1	217.000	1010000000010000	1	 0.085	1010000000010100	1	 0.121	1010000000010100	1
202411161345	2.0239	1010000000011110	1	 7.143	1010000000011111	1	5.450	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7750	1010000000011110	1	6.820	1010000000011110	1	2.4104	1010000000011110	1	1.9847	1010000000011110	1	6.640	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.2742	1010000000011110	1	216.000	1010000000010000	1	 0.164	1010000000010100	1	 0.116	1010000000010100	1
202411161346	1.9939	1010000000011110	1	 7.143	1010000000011111	1	5.490	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.4061	1010000000011110	1	1.9819	1010000000011110	1	6.710	1010000000011110	1	5.480	1010000000011110	1	-999.000	9999999999999999	9	1.2702	1010000000011110	1	217.000	1010000000010000	1	 0.113	1010000000010100	1	 0.113	1010000000010100	1
202411161347	2.0055	1010000000011110	1	 7.143	1010000000011111	1	5.480	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.4081	1010000000011110	1	1.9656	1010000000011110	1	6.630	1010000000011110	1	5.390	1010000000011110	1	-999.000	9999999999999999	9	1.2551	1010000000011110	1	221.000	1010000000010000	1	 0.098	1010000000010100	1	 0.108	1010000000010100	1
202411161348	1.9967	1010000000011110	1	 7.143	1010000000011111	1	5.390	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.3874	1010000000011110	1	1.9254	1010000000011110	1	6.630	1010000000011110	1	5.320	1010000000011110	1	-999.000	9999999999999999	9	1.2364	1010000000011110	1	223.000	1010000000010000	1	 0.127	1010000000010100	1	 0.102	1010000000010100	1
202411161349	1.9570	1010000000011110	1	 7.143	1010000000011111	1	5.450	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.7749	1010000000011110	1	6.820	1010000000011110	1	2.3814	1010000000011110	1	1.9061	1010000000011110	1	6.720	1010000000011110	1	5.330	1010000000011110	1	-999.000	9999999999999999	9	1.2206	1010000000011110	1	224.000	1010000000010000	1	 0.086	1010000000010100	1	 0.099	1010000000010100	1
202411161350	1.9542	1010000000011110	1	 7.143	1010000000011111	1	5.480	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0413	1010000000011110	1	6.340	1010000000011110	1	2.3766	1010000000011110	1	1.8995	1010000000011110	1	6.750	1010000000011110	1	5.380	1010000000011110	1	-999.000	9999999999999999	9	1.2224	1010000000011110	1	222.000	1010000000010000	1	 0.092	1010000000010100	1	 0.093	1010000000010100	1
202411161351	1.9422	1010000000011110	1	 7.143	1010000000011111	1	5.460	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0403	1010000000011110	1	6.340	1010000000011110	1	2.3832	1010000000011110	1	1.8842	1010000000011110	1	6.690	1010000000011110	1	5.360	1010000000011110	1	-999.000	9999999999999999	9	1.2112	1010000000011110	1	223.000	1010000000010000	1	 0.099	1010000000010100	1	 0.084	1010000000010100	1
202411161352	1.9007	1010000000011110	1	 7.143	1010000000011111	1	5.380	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0403	1010000000011110	1	6.340	1010000000011110	1	2.3865	1010000000011110	1	1.8935	1010000000011110	1	6.720	1010000000011110	1	5.410	1010000000011110	1	-999.000	9999999999999999	9	1.2227	1010000000011110	1	221.000	1010000000010000	1	 0.057	1010000000010100	1	 0.080	1010000000010100	1
202411161353	1.8937	1010000000011110	1	 7.143	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0403	1010000000011110	1	6.340	1010000000011110	1	2.3449	1010000000011110	1	1.8562	1010000000011110	1	6.650	1010000000011110	1	5.280	1010000000011110	1	-999.000	9999999999999999	9	1.1886	1010000000011110	1	225.000	1010000000010000	1	 0.094	1010000000010100	1	 0.073	1010000000010100	1
202411161354	1.9265	1010000000011110	1	 7.143	1010000000011111	1	5.440	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1568	1010000000011110	1	6.930	1010000000011110	1	2.3778	1010000000011110	1	1.8769	1010000000011110	1	6.710	1010000000011110	1	5.300	1010000000011110	1	-999.000	9999999999999999	9	1.2030	1010000000011110	1	225.000	1010000000010000	1	 0.046	1010000000010100	1	 0.068	1010000000010100	1
202411161355	1.9190	1010000000011110	1	 7.692	1010000000011111	1	5.340	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.940	1010000000011110	1	2.3576	1010000000011110	1	1.8662	1010000000011110	1	6.700	1010000000011110	1	5.240	1010000000011110	1	-999.000	9999999999999999	9	1.1900	1010000000011110	1	228.000	1010000000010000	1	 0.056	1010000000010100	1	 0.061	1010000000010100	1
202411161356	1.9044	1010000000011110	1	 7.692	1010000000011111	1	5.380	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.940	1010000000011110	1	2.2997	1010000000011110	1	1.8308	1010000000011110	1	6.690	1010000000011110	1	5.200	1010000000011110	1	-999.000	9999999999999999	9	1.1777	1010000000011110	1	229.000	1010000000010000	1	 0.059	1010000000010100	1	 0.055	1010000000010100	1
202411161357	1.8828	1010000000011110	1	 7.692	1010000000011111	1	5.380	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.930	1010000000011110	1	2.2882	1010000000011110	1	1.8233	1010000000011110	1	6.760	1010000000011110	1	5.290	1010000000011110	1	-999.000	9999999999999999	9	1.1874	1010000000011110	1	226.000	1010000000010000	1	 0.046	1010000000010100	1	 0.049	1010000000010100	1
202411161358	1.9043	1010000000011110	1	 7.692	1010000000011111	1	5.340	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.940	1010000000011110	1	2.3024	1010000000011110	1	1.8204	1010000000011110	1	6.570	1010000000011110	1	5.220	1010000000011110	1	-999.000	9999999999999999	9	1.1842	1010000000011110	1	229.000	1010000000010000	1	 0.056	1010000000010100	1	 0.042	1010000000010100	1
202411161359	1.8687	1010000000011110	1	 7.143	1010000000011111	1	5.330	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0403	1010000000011110	1	6.340	1010000000011110	1	2.2652	1010000000011110	1	1.8006	1010000000011110	1	6.530	1010000000011110	1	5.160	1010000000011110	1	-999.000	9999999999999999	9	1.1660	1010000000011110	1	231.000	1010000000010000	1	 0.017	1010000000010100	1	 0.039	1010000000010100	1
202411161400	1.8746	1010000000011110	1	 7.692	1010000000011111	1	5.280	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.0403	1010000000011110	1	6.340	1010000000011110	1	2.2904	1010000000011110	1	1.7998	1010000000011110	1	6.560	1010000000011110	1	5.120	1010000000011110	1	-999.000	9999999999999999	9	1.1549	1010000000011110	1	233.000	1010000000010000	1	 0.068	1010000000010100	1	 0.035	1010000000010100	1
202411161401	1.9193	1010000000011110	1	 7.692	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.930	1010000000011110	1	2.3596	1010000000011110	1	1.8398	1010000000011110	1	6.590	1010000000011110	1	5.170	1010000000011110	1	-999.000	9999999999999999	9	1.1684	1010000000011110	1	231.000	1010000000010000	1	 0.002	1010000000010100	1	 0.033	1010000000010100	1
202411161402	1.8990	1010000000011110	1	 7.692	1010000000011111	1	5.290	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.920	1010000000011110	1	2.3518	1010000000011110	1	1.8229	1010000000011110	1	6.580	1010000000011110	1	5.120	1010000000011110	1	-999.000	9999999999999999	9	1.1529	1010000000011110	1	234.000	1010000000010000	1	 0.027	1010000000010100	1	 0.029	1010000000010100	1
202411161403	1.8884	1010000000011110	1	 7.692	1010000000011111	1	5.370	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.940	1010000000011110	1	2.3692	1010000000011110	1	1.8389	1010000000011110	1	6.560	1010000000011110	1	5.150	1010000000011110	1	-999.000	9999999999999999	9	1.1632	1010000000011110	1	231.000	1010000000010000	1	 0.026	1010000000010100	1	 0.023	1010000000010100	1
202411161404	1.8699	1010000000011110	1	 7.692	1010000000011111	1	5.370	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.930	1010000000011110	1	2.3329	1010000000011110	1	1.8274	1010000000011110	1	6.560	1010000000011110	1	5.170	1010000000011110	1	-999.000	9999999999999999	9	1.1649	1010000000011110	1	231.000	1010000000010000	1	 0.024	1010000000010100	1	 0.017	1010000000010100	1
202411161405	1.9636	1010000000011110	1	 7.692	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.940	1010000000011110	1	2.3447	1010000000011110	1	1.8572	1010000000011110	1	6.530	1010000000011110	1	5.160	1010000000011110	1	-999.000	9999999999999999	9	1.1846	1010000000011110	1	232.000	1010000000010000	1	 0.029	1010000000010100	1	 0.013	1010000000010100	1
202411161406	1.9175	1010000000011110	1	 7.143	1010000000011111	1	5.390	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.930	1010000000011110	1	2.3502	1010000000011110	1	1.8430	1010000000011110	1	6.540	1010000000011110	1	5.250	1010000000011110	1	-999.000	9999999999999999	9	1.1763	1010000000011110	1	228.000	1010000000010000	1	 0.016	1010000000010100	1	 0.010	1010000000010100	1
202411161407	1.8981	1010000000011110	1	 7.692	1010000000011111	1	5.370	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.930	1010000000011110	1	2.3536	1010000000011110	1	1.8576	1010000000011110	1	6.560	1010000000011110	1	5.280	1010000000011110	1	-999.000	9999999999999999	9	1.1830	1010000000011110	1	226.000	1010000000010000	1	 0.005	1010000000010100	1	 0.008	1010000000010100	1
202411161408	1.9121	1010000000011110	1	 7.692	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.930	1010000000011110	1	2.3738	1010000000011110	1	1.8708	1010000000011110	1	6.600	1010000000011110	1	5.330	1010000000011110	1	-999.000	9999999999999999	9	1.1869	1010000000011110	1	224.000	1010000000010000	1	-0.008	1010000000010100	1	 0.005	1010000000010100	1
202411161409	1.9169	1010000000011110	1	 7.692	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.1569	1010000000011110	1	6.940	1010000000011110	1	2.3640	1010000000011110	1	1.8679	1010000000011110	1	6.530	1010000000011110	1	5.300	1010000000011110	1	-999.000	9999999999999999	9	1.1917	1010000000011110	1	225.000	1010000000010000	1	-0.005	1010000000010100	1	-0.001	1010000000010100	1
202411161410	1.9112	1010000000011110	1	 7.692	1010000000011111	1	5.350	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9859	1010000000011110	1	5.260	1010000000011110	1	2.3235	1010000000011110	1	1.8499	1010000000011110	1	6.520	1010000000011110	1	5.310	1010000000011110	1	-999.000	9999999999999999	9	1.1862	1010000000011110	1	225.000	1010000000010000	1	-0.017	1010000000010100	1	-0.006	1010000000010100	1
202411161411	1.8945	1010000000011110	1	 7.692	1010000000011111	1	5.390	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.3020	1010000000011110	1	1.8389	1010000000011110	1	6.550	1010000000011110	1	5.350	1010000000011110	1	-999.000	9999999999999999	9	1.1913	1010000000011110	1	223.000	1010000000010000	1	-0.004	1010000000010100	1	-0.010	1010000000010100	1
202411161412	1.9139	1010000000011110	1	 7.692	1010000000011111	1	5.380	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.3048	1010000000011110	1	1.8424	1010000000011110	1	6.550	1010000000011110	1	5.380	1010000000011110	1	-999.000	9999999999999999	9	1.2030	1010000000011110	1	221.000	1010000000010000	1	-0.016	1010000000010100	1	-0.019	1010000000010100	1
202411161413	1.9100	1010000000011110	1	 7.692	1010000000011111	1	5.450	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.3100	1010000000011110	1	1.8382	1010000000011110	1	6.590	1010000000011110	1	5.450	1010000000011110	1	-999.000	9999999999999999	9	1.2025	1010000000011110	1	219.000	1010000000010000	1	-0.002	1010000000010100	1	-0.023	1010000000010100	1
202411161414	1.8484	1010000000011110	1	 7.692	1010000000011111	1	5.380	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.2369	1010000000011110	1	1.8012	1010000000011110	1	6.440	1010000000011110	1	5.400	1010000000011110	1	-999.000	9999999999999999	9	1.1797	1010000000011110	1	220.000	1010000000010000	1	-0.028	1010000000010100	1	-0.024	1010000000010100	1
202411161415	1.8732	1010000000011110	1	 7.692	1010000000011111	1	5.450	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.2724	1010000000011110	1	1.8289	1010000000011110	1	6.500	1010000000011110	1	5.540	1010000000011110	1	-999.000	9999999999999999	9	1.2090	1010000000011110	1	215.000	1010000000010000	1	-0.047	1010000000010100	1	-0.027	1010000000010100	1
202411161416	1.8846	1010000000011110	1	 6.667	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.3032	1010000000011110	1	1.8386	1010000000011110	1	6.420	1010000000011110	1	5.420	1010000000011110	1	-999.000	9999999999999999	9	1.1905	1010000000011110	1	220.000	1010000000010000	1	-0.007	1010000000010100	1	-0.033	1010000000010100	1
202411161417	1.8846	1010000000011110	1	 7.692	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.9517	1010000000011110	1	6.470	1010000000011110	1	2.3146	1010000000011110	1	1.8580	1010000000011110	1	6.440	1010000000011110	1	5.450	1010000000011110	1	-999.000	9999999999999999	9	1.2010	1010000000011110	1	219.000	1010000000010000	1	-0.077	1010000000010100	1	-0.039	1010000000010100	1
202411161418	1.8503	1010000000011110	1	 6.667	1010000000011111	1	5.440	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.8264	1010000000011110	1	7.130	1010000000011110	1	2.2802	1010000000011110	1	1.8345	1010000000011110	1	6.450	1010000000011110	1	5.450	1010000000011110	1	-999.000	9999999999999999	9	1.1727	1010000000011110	1	219.000	1010000000010000	1	-0.024	1010000000010100	1	-0.047	1010000000010100	1
202411161419	1.8506	1010000000011110	1	 6.667	1010000000011111	1	5.430	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.8264	1010000000011110	1	7.130	1010000000011110	1	2.2815	1010000000011110	1	1.8420	1010000000011110	1	6.430	1010000000011110	1	5.450	1010000000011110	1	-999.000	9999999999999999	9	1.1746	1010000000011110	1	219.000	1010000000010000	1	-0.055	1010000000010100	1	-0.052	1010000000010100	1
202411161420	1.8235	1010000000011110	1	 7.692	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.8264	1010000000011110	1	7.130	1010000000011110	1	2.2479	1010000000011110	1	1.8167	1010000000011110	1	6.420	1010000000011110	1	5.400	1010000000011110	1	-999.000	9999999999999999	9	1.1585	1010000000011110	1	221.000	1010000000010000	1	-0.029	1010000000010100	1	-0.055	1010000000010100	1
202411161421	1.8147	1010000000011110	1	 6.667	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.8264	1010000000011110	1	7.130	1010000000011110	1	2.2045	1010000000011110	1	1.7717	1010000000011110	1	6.320	1010000000011110	1	5.320	1010000000011110	1	-999.000	9999999999999999	9	1.1346	1010000000011110	1	225.000	1010000000010000	1	-0.073	1010000000010100	1	-0.063	1010000000010100	1
202411161422	1.8013	1010000000011110	1	 6.667	1010000000011111	1	5.400	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.8264	1010000000011110	1	7.130	1010000000011110	1	2.1903	1010000000011110	1	1.7737	1010000000011110	1	6.320	1010000000011110	1	5.370	1010000000011110	1	-999.000	9999999999999999	9	1.1416	1010000000011110	1	222.000	1010000000010000	1	-0.071	1010000000010100	1	-0.065	1010000000010100	1
202411161423	1.8081	1010000000011110	1	 6.667	1010000000011111	1	5.360	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	2.8272	1010000000011110	1	7.130	1010000000011110	1	2.2131	1010000000011110	1	1.7814	1010000000011110	1	6.320	1010000000011110	1	5.340	1010000000011110	1	-999.000	9999999999999999	9	1.1399	1010000000011110	1	223.000	1010000000010000	1	-0.086	1010000000010100	1	-0.070	1010000000010100	1
